Clock, Solids Loading, Box Size, AAR, Fluid Viscosity, Bins per Dimension, Polymers per Bin
0.000000, 0.023200, 7.121042e-07, 1.000000e-08, 8.900000e-03, 2, 0.000000
145.698759, 0.023200, 7.122229e-07, 1.000231e-08, 8.900000e-03, 2, 0.000000
291.465010, 0.023200, 7.123415e-07, 1.000462e-08, 8.900000e-03, 2, 0.000000
437.298755, 0.023200, 7.124601e-07, 1.000693e-08, 8.900000e-03, 2, 0.000000
583.199992, 0.023200, 7.125786e-07, 1.000924e-08, 8.900000e-03, 2, 0.000000
729.095921, 0.023200, 7.125786e-07, 1.000924e-08, 8.900000e-03, 2, 0.000000
874.991850, 0.023200, 7.125786e-07, 1.000924e-08, 8.900000e-03, 2, 0.000000
1020.887779, 0.023200, 7.125786e-07, 1.000924e-08, 8.900000e-03, 2, 0.000000
1166.783708, 0.023200, 7.125786e-07, 1.000924e-08, 8.900000e-03, 2, 0.000000
1312.679638, 0.023200, 7.125786e-07, 1.000924e-08, 8.900000e-03, 2, 0.000000
1458.575567, 0.023200, 7.125786e-07, 1.000924e-08, 8.900000e-03, 2, 0.000000
1604.471496, 0.023200, 7.125786e-07, 1.000924e-08, 8.900000e-03, 2, 0.000000
1750.440227, 0.023200, 7.126971e-07, 1.001155e-08, 8.900000e-03, 2, 0.000000
1896.403653, 0.023200, 7.126971e-07, 1.001155e-08, 8.900000e-03, 2, 0.000000
2042.439879, 0.023200, 7.128156e-07, 1.001386e-08, 8.900000e-03, 2, 0.000000
2188.470802, 0.023200, 7.128156e-07, 1.001386e-08, 8.900000e-03, 2, 0.000000
2334.574522, 0.023200, 7.129340e-07, 1.001617e-08, 8.900000e-03, 2, 0.000000
2480.672943, 0.023200, 7.129340e-07, 1.001617e-08, 8.900000e-03, 2, 0.000000
2626.771363, 0.023200, 7.129340e-07, 1.001617e-08, 8.900000e-03, 2, 0.000000
2772.942579, 0.023200, 7.130524e-07, 1.001848e-08, 8.900000e-03, 2, 0.000000
2919.108498, 0.023200, 7.130524e-07, 1.001848e-08, 8.900000e-03, 2, 0.000000
3065.347208, 0.023200, 7.131707e-07, 1.002079e-08, 8.900000e-03, 2, 0.000000
3211.653415, 0.023200, 7.132891e-07, 1.002310e-08, 8.900000e-03, 2, 0.000000
3358.027118, 0.023200, 7.134073e-07, 1.002541e-08, 8.900000e-03, 2, 0.000000
3504.395534, 0.023200, 7.134073e-07, 1.002541e-08, 8.900000e-03, 2, 0.000000
3650.836734, 0.023200, 7.135256e-07, 1.002772e-08, 8.900000e-03, 2, 0.000000
3797.345431, 0.023200, 7.136437e-07, 1.003003e-08, 8.900000e-03, 2, 0.000000
3943.921626, 0.023200, 7.137619e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
4090.492543, 0.023200, 7.137619e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
4237.063460, 0.023200, 7.137619e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
4383.634378, 0.023200, 7.137619e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
4530.205295, 0.023200, 7.137619e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
4676.776212, 0.023200, 7.137619e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
4823.347129, 0.023200, 7.137619e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
4969.990823, 0.023200, 7.138800e-07, 1.003465e-08, 8.900000e-03, 2, 0.000000
5116.629241, 0.023200, 7.138800e-07, 1.003465e-08, 8.900000e-03, 2, 0.000000
5263.267660, 0.023200, 7.138800e-07, 1.003465e-08, 8.900000e-03, 2, 0.000000
5409.906079, 0.023200, 7.138800e-07, 1.003465e-08, 8.900000e-03, 2, 0.000000
5556.617271, 0.023200, 7.139981e-07, 1.003696e-08, 8.900000e-03, 2, 0.000000
5703.395962, 0.023200, 7.141161e-07, 1.003802e-08, 8.900000e-03, 2, 0.000000
5850.242863, 0.023200, 7.142341e-07, 1.004033e-08, 8.900000e-03, 2, 0.000000
5997.084496, 0.023200, 7.142341e-07, 1.004033e-08, 8.900000e-03, 2, 0.000000
6143.926129, 0.023200, 7.142341e-07, 1.004033e-08, 8.900000e-03, 2, 0.000000
6290.767761, 0.023200, 7.142341e-07, 1.004033e-08, 8.900000e-03, 2, 0.000000
6437.609394, 0.023200, 7.142341e-07, 1.004033e-08, 8.900000e-03, 2, 0.000000
6584.451027, 0.023200, 7.142341e-07, 1.004033e-08, 8.900000e-03, 2, 0.000000
6731.292660, 0.023200, 7.142341e-07, 1.004033e-08, 8.900000e-03, 2, 0.000000
6878.134292, 0.023200, 7.142341e-07, 1.004033e-08, 8.900000e-03, 2, 0.000000
7024.975925, 0.023200, 7.142341e-07, 1.004033e-08, 8.900000e-03, 2, 0.000000
7171.817558, 0.023200, 7.142341e-07, 1.004033e-08, 8.900000e-03, 2, 0.000000
7318.659190, 0.023200, 7.142341e-07, 1.004033e-08, 8.900000e-03, 2, 0.000000
7465.500823, 0.023200, 7.142341e-07, 1.004033e-08, 8.900000e-03, 2, 0.000000
7612.342456, 0.023200, 7.142341e-07, 1.004033e-08, 8.900000e-03, 2, 0.000000
7759.184088, 0.023200, 7.142341e-07, 1.004033e-08, 8.900000e-03, 2, 0.000000
7906.025721, 0.023200, 7.142341e-07, 1.004033e-08, 8.900000e-03, 2, 0.000000
8052.867354, 0.023200, 7.142341e-07, 1.004033e-08, 8.900000e-03, 2, 0.000000
8199.708987, 0.023200, 7.142341e-07, 1.004033e-08, 8.900000e-03, 2, 0.000000
8346.550619, 0.023200, 7.142341e-07, 1.004033e-08, 8.900000e-03, 2, 0.000000
8493.392252, 0.023200, 7.142341e-07, 1.004033e-08, 8.900000e-03, 2, 0.000000
8640.233885, 0.023200, 7.142341e-07, 1.004033e-08, 8.900000e-03, 2, 0.000000
8787.075517, 0.023200, 7.142341e-07, 1.004033e-08, 8.900000e-03, 2, 0.000000
8933.917150, 0.023200, 7.142341e-07, 1.004033e-08, 8.900000e-03, 2, 0.000000
9080.758783, 0.023200, 7.142341e-07, 1.004033e-08, 8.900000e-03, 2, 0.000000
9227.600415, 0.023200, 7.142341e-07, 1.004033e-08, 8.900000e-03, 2, 0.000000
9374.442048, 0.023200, 7.142341e-07, 1.004033e-08, 8.900000e-03, 2, 0.000000
9521.283681, 0.023200, 7.142341e-07, 1.004033e-08, 8.900000e-03, 2, 0.000000
