Clock, Solids Loading, Box Size, AAR, Ellipsoid count, Ellipsoid VolFrac, Number of Captured Particles, Number of Tangles with Particles, Most Tangles in Ellipsoid
0.000000, 0.023200, 7.121042e-07, 1.000000e-08, 0, 0.000000, 0, 0, 0
145.698759, 0.023200, 7.122229e-07, 1.000231e-08, 0, 0.000000, 0, 0, 0
291.465010, 0.023200, 7.123415e-07, 1.000462e-08, 0, 0.000000, 0, 0, 0
437.298755, 0.023200, 7.124601e-07, 1.000693e-08, 0, 0.000000, 0, 0, 0
583.199992, 0.023200, 7.125786e-07, 1.000924e-08, 0, 0.000000, 0, 0, 0
729.168724, 0.023200, 7.126971e-07, 1.001155e-08, 0, 0.000000, 0, 0, 0
875.132150, 0.023200, 7.126971e-07, 1.001155e-08, 0, 0.000000, 0, 0, 0
1021.095576, 0.023200, 7.126971e-07, 1.001155e-08, 0, 0.000000, 0, 0, 0
1167.131801, 0.023200, 7.128156e-07, 1.001386e-08, 0, 0.000000, 0, 0, 0
1313.235521, 0.023200, 7.129340e-07, 1.001617e-08, 0, 0.000000, 0, 0, 0
1459.333942, 0.023200, 7.129340e-07, 1.001617e-08, 0, 0.000000, 0, 0, 0
1605.505158, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
1751.743868, 0.023200, 7.131707e-07, 1.002079e-08, 0, 0.000000, 0, 0, 0
1898.050075, 0.023200, 7.132891e-07, 1.002310e-08, 0, 0.000000, 0, 0, 0
2044.350991, 0.023200, 7.132891e-07, 1.002310e-08, 0, 0.000000, 0, 0, 0
2190.724694, 0.023200, 7.134073e-07, 1.002541e-08, 0, 0.000000, 0, 0, 0
2337.093110, 0.023200, 7.134073e-07, 1.002541e-08, 0, 0.000000, 0, 0, 0
2483.461526, 0.023200, 7.134073e-07, 1.002541e-08, 0, 0.000000, 0, 0, 0
2629.902726, 0.023200, 7.135256e-07, 1.002772e-08, 0, 0.000000, 0, 0, 0
2776.411423, 0.023200, 7.136437e-07, 1.003003e-08, 0, 0.000000, 0, 0, 0
2922.914840, 0.023200, 7.136437e-07, 1.003003e-08, 0, 0.000000, 0, 0, 0
3069.491035, 0.023200, 7.137619e-07, 1.003234e-08, 0, 0.000000, 0, 0, 0
3216.061952, 0.023200, 7.137619e-07, 1.003234e-08, 0, 0.000000, 0, 0, 0
3362.632869, 0.023200, 7.137619e-07, 1.003234e-08, 0, 0.000000, 0, 0, 0
3509.276563, 0.023200, 7.138800e-07, 1.003465e-08, 0, 0.000000, 0, 0, 0
3655.914981, 0.023200, 7.138800e-07, 1.003465e-08, 0, 0.000000, 0, 0, 0
3802.553400, 0.023200, 7.138800e-07, 1.003465e-08, 0, 0.000000, 0, 0, 0
3949.191819, 0.023200, 7.138800e-07, 1.003465e-08, 0, 0.000000, 0, 0, 0
4095.830237, 0.023200, 7.138800e-07, 1.003465e-08, 0, 0.000000, 0, 0, 0
4242.468656, 0.023200, 7.138800e-07, 1.003465e-08, 0, 0.000000, 0, 0, 0
4389.107075, 0.023200, 7.138800e-07, 1.003465e-08, 0, 0.000000, 0, 0, 0
4535.745493, 0.023200, 7.138800e-07, 1.003465e-08, 0, 0.000000, 0, 0, 0
4682.383912, 0.023200, 7.138800e-07, 1.003465e-08, 0, 0.000000, 0, 0, 0
4829.022331, 0.023200, 7.138800e-07, 1.003465e-08, 0, 0.000000, 0, 0, 0
4975.660749, 0.023200, 7.138800e-07, 1.003465e-08, 0, 0.000000, 0, 0, 0
5122.371941, 0.023200, 7.139981e-07, 1.003571e-08, 0, 0.000000, 0, 0, 0
5269.078575, 0.023200, 7.139981e-07, 1.003571e-08, 0, 0.000000, 0, 0, 0
5415.785209, 0.023200, 7.139981e-07, 1.003571e-08, 0, 0.000000, 0, 0, 0
5562.491842, 0.023200, 7.139981e-07, 1.003571e-08, 0, 0.000000, 0, 0, 0
5709.198476, 0.023200, 7.139981e-07, 1.003571e-08, 0, 0.000000, 0, 0, 0
5855.905109, 0.023200, 7.139981e-07, 1.003571e-08, 0, 0.000000, 0, 0, 0
6002.611743, 0.023200, 7.139981e-07, 1.003571e-08, 0, 0.000000, 0, 0, 0
6149.318377, 0.023200, 7.139981e-07, 1.003571e-08, 0, 0.000000, 0, 0, 0
6296.025010, 0.023200, 7.139981e-07, 1.003571e-08, 0, 0.000000, 0, 0, 0
6442.731644, 0.023200, 7.139981e-07, 1.003571e-08, 0, 0.000000, 0, 0, 0
6589.438277, 0.023200, 7.139981e-07, 1.003571e-08, 0, 0.000000, 0, 0, 0
6736.144911, 0.023200, 7.139981e-07, 1.003571e-08, 0, 0.000000, 0, 0, 0
6882.851545, 0.023200, 7.139981e-07, 1.003571e-08, 0, 0.000000, 0, 0, 0
7029.558178, 0.023200, 7.139981e-07, 1.003571e-08, 0, 0.000000, 0, 0, 0
7176.264812, 0.023200, 7.139981e-07, 1.003571e-08, 0, 0.000000, 0, 0, 0
7322.971445, 0.023200, 7.139981e-07, 1.003571e-08, 0, 0.000000, 0, 0, 0
7469.678079, 0.023200, 7.139981e-07, 1.003571e-08, 0, 0.000000, 0, 0, 0
7616.384713, 0.023200, 7.139981e-07, 1.003571e-08, 0, 0.000000, 0, 0, 0
7763.091346, 0.023200, 7.139981e-07, 1.003571e-08, 0, 0.000000, 0, 0, 0
7909.797980, 0.023200, 7.139981e-07, 1.003571e-08, 0, 0.000000, 0, 0, 0
8056.504613, 0.023200, 7.139981e-07, 1.003571e-08, 0, 0.000000, 0, 0, 0
8203.211247, 0.023200, 7.139981e-07, 1.003571e-08, 0, 0.000000, 0, 0, 0
8349.917881, 0.023200, 7.139981e-07, 1.003571e-08, 0, 0.000000, 0, 0, 0
8496.624514, 0.023200, 7.139981e-07, 1.003571e-08, 0, 0.000000, 0, 0, 0
8643.331148, 0.023200, 7.139981e-07, 1.003571e-08, 0, 0.000000, 0, 0, 0
8790.037781, 0.023200, 7.139981e-07, 1.003571e-08, 0, 0.000000, 0, 0, 0
8936.744415, 0.023200, 7.139981e-07, 1.003571e-08, 0, 0.000000, 0, 0, 0
9083.451049, 0.023200, 7.139981e-07, 1.003571e-08, 0, 0.000000, 0, 0, 0
9230.157682, 0.023200, 7.139981e-07, 1.003571e-08, 0, 0.000000, 0, 0, 0
9376.864316, 0.023200, 7.139981e-07, 1.003571e-08, 0, 0.000000, 0, 0, 0
9523.570949, 0.023200, 7.139981e-07, 1.003571e-08, 0, 0.000000, 0, 0, 0
