Clock, Solids Loading, Box Size, AAR, Fluid Viscosity, Bins per Dimension, Polymers per Bin
0.000000, 0.023200, 7.121042e-07, 1.000000e-08, 8.900000e-03, 2, 0.000000
145.698759, 0.023200, 7.122229e-07, 1.000231e-08, 8.900000e-03, 2, 0.000000
291.392200, 0.023200, 7.122229e-07, 1.000231e-08, 8.900000e-03, 2, 0.000000
437.085641, 0.023200, 7.122229e-07, 1.000231e-08, 8.900000e-03, 2, 0.000000
582.851892, 0.023200, 7.123415e-07, 1.000462e-08, 8.900000e-03, 2, 0.000000
728.685637, 0.023200, 7.124601e-07, 1.000693e-08, 8.900000e-03, 2, 0.000000
874.514069, 0.023200, 7.124601e-07, 1.000693e-08, 8.900000e-03, 2, 0.000000
1020.415307, 0.023200, 7.125786e-07, 1.000924e-08, 8.900000e-03, 2, 0.000000
1166.384039, 0.023200, 7.126971e-07, 1.001155e-08, 8.900000e-03, 2, 0.000000
1312.347464, 0.023200, 7.126971e-07, 1.001155e-08, 8.900000e-03, 2, 0.000000
1458.383690, 0.023200, 7.128156e-07, 1.001386e-08, 8.900000e-03, 2, 0.000000
1604.487410, 0.023200, 7.129340e-07, 1.001617e-08, 8.900000e-03, 2, 0.000000
1750.585831, 0.023200, 7.129340e-07, 1.001617e-08, 8.900000e-03, 2, 0.000000
1896.684252, 0.023200, 7.129340e-07, 1.001617e-08, 8.900000e-03, 2, 0.000000
2042.782673, 0.023200, 7.129340e-07, 1.001617e-08, 8.900000e-03, 2, 0.000000
2188.881093, 0.023200, 7.129340e-07, 1.001617e-08, 8.900000e-03, 2, 0.000000
2334.979514, 0.023200, 7.129340e-07, 1.001617e-08, 8.900000e-03, 2, 0.000000
2481.150729, 0.023200, 7.130524e-07, 1.001848e-08, 8.900000e-03, 2, 0.000000
2627.316648, 0.023200, 7.130524e-07, 1.001848e-08, 8.900000e-03, 2, 0.000000
2773.482567, 0.023200, 7.130524e-07, 1.001848e-08, 8.900000e-03, 2, 0.000000
2919.648486, 0.023200, 7.130524e-07, 1.001848e-08, 8.900000e-03, 2, 0.000000
3065.887197, 0.023200, 7.131707e-07, 1.002079e-08, 8.900000e-03, 2, 0.000000
3212.193403, 0.023200, 7.132891e-07, 1.002310e-08, 8.900000e-03, 2, 0.000000
3358.567106, 0.023200, 7.134073e-07, 1.002541e-08, 8.900000e-03, 2, 0.000000
3504.935522, 0.023200, 7.134073e-07, 1.002541e-08, 8.900000e-03, 2, 0.000000
3651.376722, 0.023200, 7.135256e-07, 1.002772e-08, 8.900000e-03, 2, 0.000000
3797.812638, 0.023200, 7.135256e-07, 1.002772e-08, 8.900000e-03, 2, 0.000000
3944.248554, 0.023200, 7.135256e-07, 1.002772e-08, 8.900000e-03, 2, 0.000000
4090.757251, 0.023200, 7.136437e-07, 1.003003e-08, 8.900000e-03, 2, 0.000000
4237.260668, 0.023200, 7.136437e-07, 1.003003e-08, 8.900000e-03, 2, 0.000000
4383.836863, 0.023200, 7.137619e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
4530.407780, 0.023200, 7.137619e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
4676.978697, 0.023200, 7.137619e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
4823.622390, 0.023200, 7.138800e-07, 1.003465e-08, 8.900000e-03, 2, 0.000000
4970.260809, 0.023200, 7.138800e-07, 1.003465e-08, 8.900000e-03, 2, 0.000000
5116.899228, 0.023200, 7.138800e-07, 1.003465e-08, 8.900000e-03, 2, 0.000000
5263.537646, 0.023200, 7.138800e-07, 1.003465e-08, 8.900000e-03, 2, 0.000000
5410.176065, 0.023200, 7.138800e-07, 1.003465e-08, 8.900000e-03, 2, 0.000000
5556.814483, 0.023200, 7.138800e-07, 1.003465e-08, 8.900000e-03, 2, 0.000000
5703.452902, 0.023200, 7.138800e-07, 1.003465e-08, 8.900000e-03, 2, 0.000000
5850.091321, 0.023200, 7.138800e-07, 1.003465e-08, 8.900000e-03, 2, 0.000000
5996.729739, 0.023200, 7.138800e-07, 1.003465e-08, 8.900000e-03, 2, 0.000000
6143.368158, 0.023200, 7.138800e-07, 1.003465e-08, 8.900000e-03, 2, 0.000000
6290.006577, 0.023200, 7.138800e-07, 1.003465e-08, 8.900000e-03, 2, 0.000000
6436.717769, 0.023200, 7.139981e-07, 1.003696e-08, 8.900000e-03, 2, 0.000000
6583.496460, 0.023200, 7.141161e-07, 1.003927e-08, 8.900000e-03, 2, 0.000000
6730.269883, 0.023200, 7.141161e-07, 1.003927e-08, 8.900000e-03, 2, 0.000000
6877.043306, 0.023200, 7.141161e-07, 1.003927e-08, 8.900000e-03, 2, 0.000000
7023.889497, 0.023200, 7.142341e-07, 1.004158e-08, 8.900000e-03, 2, 0.000000
7170.730423, 0.023200, 7.142341e-07, 1.004158e-08, 8.900000e-03, 2, 0.000000
7317.644114, 0.023200, 7.143521e-07, 1.004389e-08, 8.900000e-03, 2, 0.000000
7464.625307, 0.023200, 7.144700e-07, 1.004620e-08, 8.900000e-03, 2, 0.000000
7611.601240, 0.023200, 7.144700e-07, 1.004620e-08, 8.900000e-03, 2, 0.000000
7758.649933, 0.023200, 7.145879e-07, 1.004851e-08, 8.900000e-03, 2, 0.000000
7905.693371, 0.023200, 7.145879e-07, 1.004851e-08, 8.900000e-03, 2, 0.000000
8052.736809, 0.023200, 7.145879e-07, 1.004851e-08, 8.900000e-03, 2, 0.000000
8199.780247, 0.023200, 7.145879e-07, 1.004851e-08, 8.900000e-03, 2, 0.000000
8346.823684, 0.023200, 7.145879e-07, 1.004851e-08, 8.900000e-03, 2, 0.000000
8493.867122, 0.023200, 7.145879e-07, 1.004851e-08, 8.900000e-03, 2, 0.000000
8640.910560, 0.023200, 7.145879e-07, 1.004851e-08, 8.900000e-03, 2, 0.000000
8787.953998, 0.023200, 7.145879e-07, 1.004851e-08, 8.900000e-03, 2, 0.000000
8934.997436, 0.023200, 7.145879e-07, 1.004851e-08, 8.900000e-03, 2, 0.000000
9082.040873, 0.023200, 7.145879e-07, 1.004851e-08, 8.900000e-03, 2, 0.000000
9229.084311, 0.023200, 7.145879e-07, 1.004851e-08, 8.900000e-03, 2, 0.000000
9376.127749, 0.023200, 7.145879e-07, 1.004851e-08, 8.900000e-03, 2, 0.000000
9523.171187, 0.023200, 7.145879e-07, 1.004851e-08, 8.900000e-03, 2, 0.000000
